"sq_candidato","Nome.Candidato","Cidade","UF","Cargo","Partido","Resultado_Eleitoral","Genero","Raca","Valor_Receita","Votos","ano"
40002141289,"JERZEEL DA SILVA DIAS","Manaus","AM","Vereador","DC","Suplente","MASC.","PRETA",NA,501,2024
40002141293,"ELINELCIO SOUSA PALHETA","Manaus","AM","Vereador","DC","Suplente","MASC.","BRANCA",NA,161,2024
40002141295,"MARIA DO CARMO DA SILVA TORQUATO","Manaus","AM","Vereador","DC","Suplente","FEM.","PARDA",NA,210,2024
40002141297,"RAQUEL MORAES MACEDO DE SOUZA","Manaus","AM","Vereador","DC","Suplente","FEM.","BRANCA",NA,42,2024
40002141298,"LUIZ CARLOS DE MAGALHAES","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",NA,1996,2024
40002141307,"MARIA DO PERPETUO SOCORRO FERREIRA DA ROCHA","Manaus","AM","Vereador","DC","Suplente","FEM.","PARDA",NA,112,2024
40002141309,"MARIA DE LOURDES RIBEIRO DE SOUZA","Manaus","AM","Vereador","DC","Suplente","FEM.","PARDA",NA,39,2024
40002141315,"NUBIA GONCALVES DE CASTRO","Manaus","AM","Vereador","DC","Suplente","FEM.","PARDA",NA,84,2024
40002141316,"SEVERINO ARAÚJO DA COSTA","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",NA,451,2024
40002141320,"FABIO FRANK DE OLIVEIRA MOTA","Manaus","AM","Vereador","DC","Suplente","MASC.","BRANCA",NA,220,2024
40002141326,"RAIMUNDO NONATO NASCIMENTO DE ANDRADE","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",NA,403,2024
40002141327,"JOANA CRISTINA FRANCA DA COSTA","Manaus","AM","Vereador","DC","","FEM.","PARDA",NA,NA,2024
40002141979,"ALAN KARDECK PEREIRA AMAZONAS","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",NA,143,2024
40002141994,"DODIVAL COMAPA DA SILVA","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","INDÍGENA",NA,262,2024
40002142001,"JOSÉ ELIAS DAS CHAGAS","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",NA,183,2024
40002142003,"JOSÉ RENATO LIRA DOS SANTOS","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",NA,146,2024
40002142006,"RAFAEL SALES DA SILVA","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",NA,529,2024
40002142181,"MARIA DO CARMO SEFFAIR LINS DE ALBUQUERQUE","Manaus","AM","Vice-prefeito","NOVO","Não Eleito","FEM.","BRANCA",NA,479297,2024
40002142451,"MEQUIAS FONSECA LIMA","Manaus","AM","Vereador","PSOL","","MASC.","PARDA",NA,NA,2024
40002143144,"VALDICESIO NASCIMENTO","Manaus","AM","Vereador","PP","","MASC.","PARDA",NA,NA,2024
40002188011,"CARLOS ANDRÉ REIS DO NASCIMENTO","Manaus","AM","Vereador","PL","Suplente","MASC.","PARDA",NA,119,2024
40002188016,"BERNARD BRUNO DE ALMEIDA SANTANA","Manaus","AM","Vereador","PL","Suplente","MASC.","BRANCA",NA,575,2024
40002188028,"JORGE MAIA DA SILVA","Manaus","AM","Vereador","PL","Suplente","MASC.","BRANCA",NA,590,2024
40002188029,"JOSÉ MARQUES DO PRADO FILHO","Manaus","AM","Vereador","PL","Suplente","MASC.","BRANCA",NA,1723,2024
40002188030,"MIGUEL MARTINS VASCONCELOS FILHO","Manaus","AM","Vereador","PL","Suplente","MASC.","BRANCA",NA,205,2024
40002264835,"NEWTON PONTES SOARES","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",NA,92,2024
40002264838,"VALDSON VASCONCELOS DE OLIVEIRA","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",NA,119,2024
40002264841,"JOÃO CARLOS SILVA ALMEIDA","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",NA,112,2024
40002264842,"MANILZE FERREIRA DE SOUSA","Manaus","AM","Vereador","AGIR","Suplente","FEM.","PARDA",NA,120,2024
40002264843,"ALAN RUBEM PINHEIRO DA SILVA","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",NA,905,2024
40002264848,"MANOEL NOGUEIRA","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",NA,135,2024
40002264850,"AÍLTON FERNANDES RODRIGUES","Manaus","AM","Vereador","AGIR","Suplente","MASC.","BRANCA",NA,287,2024
40002264855,"LUANA PATRÍCIA CORRÊA ALBUQUERQUE","Manaus","AM","Vereador","AGIR","Suplente","FEM.","PARDA",NA,121,2024
40002264859,"CARLISON PARÁ DA SILVA","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",NA,67,2024
40002264862,"LÚCIO MOISÉS SANTANA GUSMÃO","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",NA,1079,2024
40002264865,"ANTÔNIO SÉRGIO DA SILVA","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",NA,80,2024
40002264866,"CLÓVIS DOS SANTOS BARROSO","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",NA,219,2024
40002264867,"IDENILDE MATOS DA SILVA","Manaus","AM","Vereador","AGIR","Suplente","FEM.","PARDA",NA,97,2024
40002264870,"FRANCISCO PEREIRA DA SILVA","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",NA,1363,2024
40002264931,"NANCY CASTRO SEGADILHA","Manaus","AM","Vice-prefeito","CIDADANIA","Não Eleito","FEM.","BRANCA",NA,210643,2024
40002285741,"MARCOS ANTONIO DO NASCIMENTO PEREIRA","Manaus","AM","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",NA,726,2024
40002285750,"BRUNO CHRISTOPHERSON DE ALCANTARA AZEVEDO","Manaus","AM","Vereador","CIDADANIA","Suplente","MASC.","BRANCA",NA,228,2024
40002285754,"OLGA MARIA DE OLIVEIRA FIGUEIREDO MAFRA","Manaus","AM","Vereador","PSDB","Suplente","FEM.","BRANCA",NA,19,2024
40002285760,"HILTON FERREIRA DA SILVA","Manaus","AM","Vereador","PSDB","Suplente","MASC.","BRANCA",NA,197,2024
40002297239,"ALUIZIO CORREA VIEIRA","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",NA,79,2024
40002297241,"ANA MARIA DOS SANTOS PINHEIRO","Manaus","AM","Vereador","PRTB","Não Eleito","FEM.","PARDA",NA,78,2024
40002297242,"SUELI GONÇALVES DOS SANTOS","Manaus","AM","Vereador","PRTB","Não Eleito","FEM.","PARDA",NA,68,2024
40002297243,"CARLOS ANDRÉ DA SILVA BARBOSA","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",NA,37,2024
40002297244,"WILSON DE LIMA SANTOS","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",NA,317,2024
40002297245,"MARCOS PAULO DE SOUZA MONTENEGRO","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",NA,105,2024
40002297248,"JEAN CLEUBER DE ARAUJO MESSIAS","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",NA,286,2024
40002297249,"THIAGO MARQUES DA CRUZ","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",NA,236,2024
40002297251,"PATRICIA ARAUJO DE ALMEIDA","Manaus","AM","Vereador","PRTB","Não Eleito","FEM.","PARDA",NA,74,2024
40002297252,"SUSANNE DOS SANTOS GOMES","Manaus","AM","Vereador","PRTB","Não Eleito","FEM.","PARDA",NA,178,2024
40002297254,"NUBIA NASCIMENTO BRASIL","Manaus","AM","Vereador","PRTB","Não Eleito","FEM.","BRANCA",NA,375,2024
40002297257,"MÁRCIO RAULINO PUCU","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",NA,27,2024
40002297258,"PEDRO LIARTE DA CRUZ","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",NA,101,2024
40002297260,"VANDERCLEICE LOURENÇO DA SILVA","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","INDÍGENA",NA,63,2024
40002302563,"ENA WANDERLEY","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",NA,31,2024
40002302564,"GABRIEL CASTILHO DOS SANTOS","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,348,2024
40002302565,"GRACIETE MOUZINHO","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",NA,1815,2024
40002302566,"IEDA SANTOS DE LIRA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",NA,50,2024
40002302568,"SORAIA TENÓRIO ROJAS SOARES","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",NA,151,2024
40002302569,"ALAN DA COSTA DE VASCONCELOS","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,402,2024
40002302570,"LUCIANO SILVA DE SOUZA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,176,2024
40002302574,"SIRRAME MAQUINÉ DE SÁ","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",NA,54,2024
40002302576,"JORGE LÚCIO DA SILVA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,64,2024
40002302577,"MARILENE ALVES DE OLIVEIRA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",NA,112,2024
40002302579,"JONIVALDO PAIXÃO DA SILVA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,341,2024
40002302580,"ADEMIR PRÍNCIPE DE ROJAS","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,957,2024
40002302581,"LUZILEY PEIXOTO DOS SANTOS","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,75,2024
40002302582,"RAIMUNDO BARBOSA DA CRUZ","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,30,2024
40002302583,"RAIMUNDO BRITO DA SILVA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,111,2024
40002302584,"ANA BEATRIZ SOUZA DA SILVA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",NA,16,2024
40002302585,"GLEYDYA SALES DA COSTA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",NA,112,2024
40002302586,"LÚCIA BASTOS DE LIMA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",NA,193,2024
40002302587,"VALDILENA RIBEIRO DO NASCIMENTO","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",NA,342,2024
40002302590,"RAFAEL DA SILVA BERNARDO","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,520,2024
40002302591,"DENÍLSON CARVALHO DE SOUZA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,126,2024
40002302592,"ESTER LEMOS DOS SANTOS","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",NA,152,2024
40002302593,"JOÃO CARLOS DA SILVA BENTO","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,195,2024
40002302594,"CARLOS GALVÃO DO NASCIMENTO","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,102,2024
40002302595,"MOISÉS MACIEL DA COSTA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,164,2024
40002302598,"CARLOS SÁVIO MALHEIROS LISBOA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,869,2024
40002302601,"WASHINGTON LUIZ SANTOS DA SILVA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,93,2024
40002375377,"ELISÂNGELA ANSELMO CHAVES","Manaus","AM","Vereador","PMB","Suplente","FEM.","PARDA",NA,35,2024
40002378233,"EDINILSON PEREIRA DA SILVA JUNIOR","Manaus","AM","Vereador","PRTB","","MASC.","PRETA",NA,NA,2024
40002378234,"CLEUDO SOARES DA SILVA","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",NA,132,2024
40002378235,"JOÃO CLAUDIO OZIEL FERREIRA JUNIOR","Manaus","AM","Vereador","PRTB","","MASC.","PARDA",NA,NA,2024
40002378236,"ANTONIO DA COSTA LIMA","Manaus","AM","Vereador","CIDADANIA","Não Eleito","MASC.","PARDA",NA,253,2024
40002380024,"RAIMUNDO NONATO DO NASCIMENTO CRUZ","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",NA,98,2024
40002386058,"GIOVANA DE OLIVEIRA CHAVES","Manaus","AM","Vereador","NOVO","Não Eleito","FEM.","PARDA",NA,13,2024
40001924567,"JACQUELINE NUNES DE MELO","Manaus","AM","Vereador","PMB","Suplente","FEM.","PRETA",5,250,2024
40002086383,"SEBASTIAO GILBERTO DOS SANTOS MARTINS","Manaus","AM","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","PARDA",80,142,2024
40002297263,"MARIA LUCIMAR SOUZA DA COSTA","Manaus","AM","Vereador","PRTB","Não Eleito","FEM.","PARDA",180,375,2024
40002302589,"CRISÓSTOMO RODRIGUES TELES","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",185,175,2024
40002011006,"CLAUDEMIR MARTINS FEITOSA","Manaus","AM","Vereador","PSB","Suplente","MASC.","PARDA",200,892,2024
40002297261,"THIAGO NUNES LEANDRO","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",280,57,2024
40002297238,"CARLA ANDREZA SILVA DE SOUZA","Manaus","AM","Vereador","PRTB","Não Eleito","FEM.","PARDA",294,448,2024
40002297255,"ULLI GUERREIRO DE TOLEDO","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","BRANCA",304.2,380,2024
40002141324,"CLAUDIO DE ALBUQUERQUE VIANA","Manaus","AM","Vereador","DC","Suplente","MASC.","PRETA",390,343,2024
40001924580,"LUAN FONTINELLE ARAÚJO","Manaus","AM","Vereador","PMB","Suplente","MASC.","PARDA",500,1806,2024
40002297262,"MICHELL DE VASCONCELOS LIRA","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","BRANCA",500,234,2024
40002086370,"AQUILES BRANDAO NETO","Manaus","AM","Vereador","SOLIDARIEDADE","Não Eleito","MASC.","BRANCA",600,123,2024
40002302597,"JOSÉ NILTON ALVES DE LIMA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",600,281,2024
40002141291,"JULMARA DE FARIAS NOGUEIRA","Manaus","AM","Vereador","DC","Suplente","FEM.","PARDA",615,342,2024
40002297253,"CESAR AUGUSTO PEREIRA DA COSTA","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",765,124,2024
40002086374,"CLEIA FATIMA ASSUNCAO REBELO","Manaus","AM","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","PARDA",895,23,2024
40002078773,"ODIRLEI ARAUJO DE VASCONCELOS","Manaus","AM","Vereador","PSD","Suplente","MASC.","PARDA",1000,425,2024
40002086379,"ALESSANDRA DIAS NEVES","Manaus","AM","Vereador","SOLIDARIEDADE","Não Eleito","FEM.","PARDA",1000,315,2024
40002264860,"HAILON FERREIRA DE LIMA","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",1000,570,2024
40002302600,"JAMYS CASTELO BRANCO SCHMIDT","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",1000,293,2024
40002264837,"SÉRGIO CÂMARA LIMA","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",1100,1460,2024
40002141325,"JAIRO FRAZÃO PEREIRA","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",1200,624,2024
40002302573,"SERGIO TEIXEIRA DE SÁ","Manaus","AM","Vereador","MOBILIZA","","MASC.","PARDA",1365,NA,2024
40002141318,"JOSE GENIVAL DE SOUZA CAVALCANTE","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",1400,177,2024
40002141299,"MARCELO CÂNDIDO DE SOUZA","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",1414.1,121,2024
40002011021,"FRANCISCO ANDERSON ARAÚJO DO AMARAL","Manaus","AM","Vereador","PSB","Suplente","MASC.","BRANCA",1500,965,2024
40002010994,"GLEYFON RUBENS MENDES FORMIGA","Manaus","AM","Vereador","PSB","Suplente","MASC.","PARDA",1550,605,2024
40002297259,"MERIZANGELA DA COSTA BRITO","Manaus","AM","Vereador","PRTB","Não Eleito","FEM.","PARDA",1550,38,2024
40002141290,"JONATHAS ALMEIDA RIBEIRO","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",1560,500,2024
40002302599,"FRANCINALDO MENEZES GADELHA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",1613.61,93,2024
40002139630,"CALIL DE SOUZA SATO","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","BRANCA",1700,124,2024
40002139633,"MESSIAS MORAIS TRINDADE","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",1700,62,2024
40002139640,"GEARLISON MOREIRA DE OLIVEIRA","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",1700,257,2024
40002139646,"RONALD DE BRITO LAMEIRA","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",1700,39,2024
40002139645,"POLIANA LIMA BATISTA","Manaus","AM","Vereador","NOVO","Não Eleito","FEM.","INDÍGENA",1750,59,2024
40002141294,"ELOIZA HELENA MOTA DE ARAUJO DE SOUZA","Manaus","AM","Vereador","DC","Suplente","FEM.","BRANCA",1995,46,2024
40002141304,"SIDINA SOCORRO DOS SANTOS OLIVEIRA","Manaus","AM","Vereador","DC","Suplente","FEM.","PARDA",1995,48,2024
40002141305,"ARTHEMIS CRISTINA TSOKAS MOTA","Manaus","AM","Vereador","DC","Suplente","FEM.","PARDA",1995,57,2024
40002141310,"DOUGLAS MITISHON RODRIGUES","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",1995,399,2024
40002141313,"AMANDA TEREZA NASCIMENTO DE SOUZA","Manaus","AM","Vereador","DC","Suplente","FEM.","PARDA",1995,74,2024
40001924569,"JOSIMAR GADELHA DE MELO","Manaus","AM","Vereador","PMB","Suplente","MASC.","PARDA",2000,1372,2024
40002264861,"JHONATAN GEORGE ISHIKAWA BORHER","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",2000,528,2024
40002302596,"ADRIANA DA SILVEIRA MAQUINÉ","Manaus","AM","Vereador","MOBILIZA","Não Eleito","FEM.","PARDA",2000,170,2024
40002011000,"MARIA DE FÁTIMA FALCÃO DA SILVA","Manaus","AM","Vereador","PSB","Suplente","FEM.","PARDA",2240,329,2024
40002297237,"VALDENIR COSTA SOARES","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",2250,134,2024
40001924606,"IVAN SANTOS DAMASCENO","Manaus","AM","Vereador","PMB","Suplente","MASC.","PARDA",2300,508,2024
40002141322,"PEDRINHA LASMAR CRUZ","Manaus","AM","Vereador","DC","Suplente","FEM.","PARDA",2400,68,2024
40002297247,"ANNA CLARA REIS DE CASTRO","Manaus","AM","Vereador","PRTB","Não Eleito","FEM.","PARDA",2500,48,2024
40002297256,"THIAGO COELHO DA SILVA","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",2500,350,2024
40002302571,"MANOEL COSTA DA SILVA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",2537.25,390,2024
40002139642,"ULISSON MARCIO SILVA FORTES","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","BRANCA",2620,327,2024
40002138858,"RAIMUNDO ALHO NETO","Manaus","AM","Vereador","PRD","Suplente","MASC.","PARDA",2900,876,2024
40002297250,"MARÇAL LEAL DE MORAES FILHO","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",3000,149,2024
40001924578,"JONAS DO NASCIMENTO NATÁRIO","Manaus","AM","Vereador","PMB","Suplente","MASC.","PARDA",3003,276,2024
40002264851,"ALCIANE CRISTIANE MARQUES BENTES","Manaus","AM","Vereador","AGIR","Suplente","FEM.","PARDA",3009,154,2024
40002141314,"GEORGE ANDRÉ CUNHA MAIA","Manaus","AM","Vereador","DC","Suplente","MASC.","BRANCA",3395,704,2024
40002139649,"ALLAN MARCELO SERRÃO BRAULE PINTO","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",3656,71,2024
40001924583,"ORLEYLSON DOS SANTOS LIMA","Manaus","AM","Vereador","PMB","Suplente","MASC.","PRETA",3759,1354,2024
40002264846,"JOANDERSON DE OLIVEIRA MATOS","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",3842,446,2024
40002297246,"MAURO CEZAR MORAES DE OLIVEIRA","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","BRANCA",3950,131,2024
40001983199,"EWERTON CAMPOS WANDERLEY","Manaus","AM","Vereador","AVANTE","Suplente","MASC.","BRANCA",4000,1700,2024
40002141311,"EDUARDO MENDES GARCIA","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",4005,827,2024
40002139631,"JOCSON BATALHA DOS REIS","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",4006,102,2024
40002139632,"MARIA APARECIDA TAVARES CODERCH","Manaus","AM","Vereador","NOVO","Não Eleito","FEM.","PARDA",4006,83,2024
40002139634,"RENAN DOUGLAS DA SILVA","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PRETA",4006,70,2024
40002139635,"WAGNER PEREIRA MALAFAIA","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",4006,248,2024
40002139641,"RAMON DA COSTA ALVES","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",4006,174,2024
40002139644,"RONALDO FERNANDES DA SILVA","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",4006,517,2024
40002139647,"DANIEL PIRES DA CRUZ","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",4006,772,2024
40002139652,"JACKSON DE SOUZA RIBEIRO","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",4006,293,2024
40002139655,"AYLLA DAYANE PEREIRA RODRIGUES","Manaus","AM","Vereador","NOVO","Não Eleito","FEM.","PRETA",4006,17,2024
40002139656,"DARIO RIBEIRO OTAPIASSIS","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",4006,101,2024
40002139657,"OSMAR PEREIRA GONÇALVES","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",4006,76,2024
40002302578,"ELMISON ROSA BEZERRA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",4445,1158,2024
40002141317,"RAIMUNDO ERICO BRAGA LEITE","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",4500,1808,2024
40002302588,"SEBASTIÃO OLIVEIRA DA SILVA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",4500,289,2024
40002141287,"ANDRÉ LUIZ SIQUEIRA DE SOUZA CRUZ","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",4545,610,2024
40002297240,"JORGE FERREIRA","Manaus","AM","Vereador","PRTB","Não Eleito","MASC.","PARDA",4560,91,2024
40002142453,"FRANCIRLETE QUEIROZ DE OLIVEIRA","Manaus","AM","Vereador","PSOL","Não Eleito","FEM.","PARDA",4687.5,8,2024
40002142440,"LUIZ CARLOS LOPES DA SILVA","Manaus","AM","Vereador","PSOL","Não Eleito","MASC.","PRETA",4697.5,10,2024
40002142444,"CARLA ELY DE ARAGÃO OLIVEIRA DA COSTA","Manaus","AM","Vereador","PSOL","Não Eleito","FEM.","PARDA",4697.5,26,2024
40002142450,"LUIZ FERNANDO QUEIROZ DA SILVA","Manaus","AM","Vereador","PSOL","Não Eleito","MASC.","PRETA",4697.5,13,2024
40002302572,"MÁRIO LUIZ VIEIRA","Manaus","AM","Vereador","MOBILIZA","Não Eleito","MASC.","PARDA",4845,220,2024
40002141983,"VALDERLUCIA SILVA DE ARAUJO","Manaus","AM","Vereador","PDT","Não Eleito","FEM.","BRANCA",5000,26,2024
40002142000,"JAIME DE ARAÚJO CARNEIRO","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",5000,71,2024
40002142008,"JÚLIO CESAR MOREIRA DOS SANTOS","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",5000,63,2024
40002142011,"JAIR AQUINO DE LIMA","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PRETA",5000,54,2024
40002264869,"CHARLES CÂNDIDO FERREIRA","Manaus","AM","Vereador","AGIR","Suplente","MASC.","BRANCA",5000,624,2024
40001924603,"ANTÔNIO GERALDO TEIXEIRA ESTEVAM JÚNIOR","Manaus","AM","Vereador","PMB","Suplente","MASC.","BRANCA",5500,974,2024
40001924594,"CRISLANE MIKAELE DE ANDRADE FRANÇA","Manaus","AM","Vereador","PMB","Suplente","FEM.","PARDA",5906.2,1422,2024
40002142448,"JOÃO FERREIRA MACHADO","Manaus","AM","Vereador","PSOL","Não Eleito","MASC.","PARDA",6278.5,129,2024
40002139650,"RONILSON RODRIGUES DE SOUZA","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",6320,253,2024
40002011016,"ALI ASSI","Manaus","AM","Vereador","PSB","Suplente","MASC.","BRANCA",6445,1081,2024
40002010990,"ALBERTO REIS DE LIMA CUNHA","Manaus","AM","Vereador","PSB","Suplente","MASC.","BRANCA",6720,767,2024
40001924591,"ISRAELSON TAVEIRA BATISTA","Manaus","AM","Vereador","PMB","Suplente","MASC.","BRANCA",7000,881,2024
40002141971,"CARLOS DE OLIVEIRA E SILVA","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",7000,143,2024
40002141972,"DENILSON BARBOSA DIAS","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",7000,48,2024
40002141986,"ADALBERTO PAULA DA SILVA","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",7000,133,2024
40002141992,"GILDENOR DOS SANTOS FRANÇA","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",7000,171,2024
40002142010,"CHARLITON DE SOUZA MUNIZ","Manaus","AM","Vereador","PDT","Não Eleito","MASC.","PARDA",7000,117,2024
40002141308,"TARCISO GUTEMBERG DE CARVALHO JUNIOR","Manaus","AM","Vereador","DC","Suplente","MASC.","PARDA",7100,929,2024
40002264831,"RAPHAEL PATRICK BRÁS FALCÃO TAVARES","Manaus","AM","Vereador","AGIR","Suplente","MASC.","PARDA",7100,228,2024
40002142465,"MANOEL ERONILDES DE OLIVEIRA CARDOSO","Manaus","AM","Vereador","PSOL","Não Eleito","MASC.","BRANCA",7390,25,2024
40002139648,"ANA CRISTINA CRUZ PINTO","Manaus","AM","Vereador","NOVO","Não Eleito","FEM.","BRANCA",7700,163,2024
40002139654,"NEILA CRISTINA DA SILVA LIMA","Manaus","AM","Vereador","NOVO","Não Eleito","FEM.","BRANCA",7700,111,2024
40001924599,"MARCOS LIMA DA CUNHA","Manaus","AM","Vereador","PMB","Suplente","MASC.","PARDA",8105,4038,2024
40002139639,"DERLI PASSOS DA SILVA","Manaus","AM","Vereador","NOVO","Não Eleito","MASC.","PARDA",8366,247,2024
